I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
38.254925,2.593580,-84.899323,-0.691951,0.642988,0.205325,-0.256148,49.375000,12.000000,0.002696,-0.444779,-9.821004,0.954122,-0.001065,0.021305,0.004261,550.400085,-20.498249,6.994272,-45.580215,-0.012872,-0.029336,-0.053172
38.254242,2.595110,-84.898689,-0.691953,0.642989,0.205310,-0.256154,49.375000,12.000000,0.001805,-0.523691,-9.856873,0.932601,0.007457,0.005326,0.022371,550.401001,-20.432566,6.799948,-45.486061,-0.031603,0.037109,-0.037403
38.253891,2.596762,-84.898315,-0.691952,0.642990,0.205298,-0.256161,49.375000,32.000000,0.000372,-0.487822,-9.849699,0.889558,0.006392,0.011718,0.009587,550.401978,-20.356611,6.764134,-45.462807,-0.014914,0.003666,-0.037545
38.253212,2.597231,-84.898880,-0.691949,0.642996,0.205292,-0.256159,49.375000,13.000000,0.001035,-0.473474,-9.849699,0.810645,0.000000,0.005326,0.008522,550.403015,-20.233976,6.638918,-45.371410,-0.015122,0.000437,-0.020556
38.253033,2.598102,-84.899109,-0.691947,0.642999,0.205286,-0.256162,49.375000,12.000000,0.001038,-0.473474,-9.899916,0.954122,-0.001065,0.004261,0.014914,550.404053,-20.433056,6.969944,-45.422287,-0.024706,0.012112,-0.025338
38.252483,2.598107,-84.899574,-0.691945,0.643003,0.205284,-0.256158,49.375000,12.000000,0.000236,-0.380214,-9.813829,0.817819,0.006392,0.010653,-0.015979,550.404968,-20.277601,6.833904,-45.384426,0.022478,-0.042512,-0.005405
38.251896,2.596715,-84.900322,-0.691945,0.643006,0.205291,-0.256145,49.375000,12.000000,0.001220,-0.408910,-9.907089,0.817819,0.010653,0.006392,0.008522,550.406006,-20.195826,6.820062,-45.242104,-0.010135,0.014694,-0.024209
38.251457,2.597193,-84.900200,-0.691946,0.643007,0.205285,-0.256146,49.375000,32.000000,0.000188,-0.423257,-9.871221,0.868036,0.007457,0.005326,0.003196,550.406982,-20.283472,6.847112,-45.383369,-0.003730,0.001463,-0.015183
38.251461,2.596834,-84.900383,-0.691946,0.643007,0.205288,-0.256143,49.375000,13.000000,0.000367,-0.423257,-9.864047,0.846515,0.010653,0.000000,0.003196,550.408020,-20.252935,6.797860,-45.373638,-0.001024,0.012909,-0.002970
38.251247,2.597664,-84.899956,-0.691947,0.643007,0.205281,-0.256147,49.375000,12.000000,0.000508,-0.480648,-9.792308,0.839341,0.020240,0.002131,0.007457,550.408997,-20.287292,6.609651,-45.531170,-0.002981,0.032173,-0.013960
38.251568,2.597669,-84.899239,-0.691950,0.643002,0.205281,-0.256151,49.375000,12.000000,0.000258,-0.509344,-9.835351,0.997165,0.006392,-0.013848,-0.005326,550.410034,-20.372458,6.906111,-45.406895,0.012246,0.008410,0.040008
38.252117,2.597488,-84.898163,-0.691955,0.642994,0.205283,-0.256155,49.375000,12.000000,0.000601,-0.437605,-9.828177,0.932601,0.007457,-0.005326,-0.006392,550.411011,-20.396370,6.890998,-45.563370,0.012490,-0.002832,0.021039
38.252357,2.597576,-84.897270,-0.691960,0.642989,0.205282,-0.256158,49.375000,36.000000,0.000026,-0.451953,-9.777961,0.882384,-0.003196,-0.005326,0.000000,550.412048,-20.342215,6.712629,-45.623947,0.003525,-0.005213,0.009025
38.252720,2.597542,-84.897339,-0.691959,0.642988,0.205284,-0.256160,49.375000,16.000000,0.000536,-0.473474,-9.849699,0.925427,0.003196,-0.001065,-0.011718,550.412964,-20.400713,6.852170,-45.503956,0.008271,-0.007512,0.025514
38.252522,2.597110,-84.897842,-0.691957,0.642991,0.205287,-0.256156,49.375000,16.000000,0.000510,-0.473474,-9.921437,0.839341,0.011718,0.022371,0.002131,550.414001,-20.258703,6.783177,-45.232037,0.010742,-0.008137,-0.005766
38.251659,2.597358,-84.898117,-0.691957,0.642994,0.205281,-0.256152,49.375000,16.000000,0.001246,-0.387388,-9.856873,0.932601,0.009587,-0.007457,-0.003196,550.414978,-20.195883,6.739241,-45.206478,-0.006762,0.004279,-0.022789
38.252781,2.596472,-84.897766,-0.691958,0.642989,0.205292,-0.256154,49.375000,17.000000,0.000055,-0.437605,-9.799482,0.860862,0.008522,-0.014914,0.001065,550.416016,-20.297928,6.720509,-45.546734,0.011469,0.030686,0.080575
38.253513,2.596410,-84.897667,-0.691957,0.642987,0.205296,-0.256158,49.375000,36.000000,0.001347,-0.394562,-9.856873,0.939775,0.007457,0.010653,0.000000,550.416992,-20.380989,7.003005,-45.510910,-0.006742,0.021662,0.016615
38.253242,2.596001,-84.898201,-0.691956,0.642989,0.205298,-0.256153,49.375000,17.000000,0.000330,-0.437605,-9.849699,0.839341,-0.001065,0.002131,-0.011718,550.417969,-20.255943,6.744080,-45.403461,0.011221,-0.035105,0.019929
38.253090,2.595701,-84.899254,-0.691951,0.642995,0.205302,-0.256149,49.375000,17.000000,0.000266,-0.444779,-9.899916,0.846515,0.011718,0.005326,-0.005326,550.419006,-20.257818,6.810813,-45.290131,-0.001805,-0.003331,-0.002212
38.252945,2.595516,-84.898560,-0.691955,0.642991,0.205300,-0.256148,49.375000,16.000000,0.000468,-0.480648,-9.864047,0.774776,0.004261,-0.012783,-0.013848,550.420044,-20.384064,6.786944,-45.528900,0.020391,-0.001697,0.013782
38.253788,2.595276,-84.898880,-0.691952,0.642991,0.205307,-0.256152,49.375000,12.000000,0.001014,-0.401736,-9.871221,0.932601,-0.001065,-0.009587,0.022371,550.421021,-20.368998,6.997079,-45.463814,-0.014941,0.048114,0.025323
