I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
71.561378,-31.691748,38.818768,-0.683026,-0.409925,0.022010,-0.604113,49.875000,12.000000,0.000227,5.107783,5.143652,6.406250,0.010653,-0.005326,-0.001065,565.148010,5.107783,5.143652,-3.388450,0.005372,-0.005564,-0.001713
71.560966,-31.693209,38.818417,-0.683024,-0.409929,0.022023,-0.604112,49.875000,32.000000,0.001013,5.158000,5.143652,6.434945,-0.005326,-0.012783,-0.003196,565.148987,5.158000,5.143652,-3.359755,-0.010607,-0.013020,-0.003843
71.561035,-31.694046,38.818066,-0.683022,-0.409930,0.022031,-0.604113,49.875000,13.000000,0.001341,5.158000,5.136478,6.406250,0.004261,0.002131,0.000000,565.150024,5.158000,5.136478,-3.388450,-0.001020,0.001893,-0.000648
71.560776,-31.694199,38.817902,-0.683024,-0.409930,0.022033,-0.604112,49.875000,13.000000,0.000310,5.057566,5.172348,6.370380,-0.001065,-0.005326,-0.009587,565.151001,5.057566,5.172348,-3.424319,-0.006346,-0.005564,-0.010235
71.560143,-31.694660,38.818409,-0.683024,-0.409934,0.022036,-0.604108,49.875000,13.000000,0.003348,5.129304,5.172348,6.442119,0.013848,0.011718,-0.011718,565.151978,5.201043,5.143652,-3.417145,0.008567,0.011481,-0.012365
71.559906,-31.694199,38.819172,-0.683024,-0.409937,0.022030,-0.604107,49.875000,13.000000,0.002169,5.093435,5.236912,6.348859,0.001065,0.009587,0.009587,565.153015,5.093435,5.236912,-3.445840,-0.004216,0.009350,0.008940
71.560532,-31.694128,38.818474,-0.683023,-0.409933,0.022031,-0.604110,49.875000,32.000000,0.000159,5.100609,5.215391,6.463641,-0.004261,-0.004261,0.020240,565.153992,5.100609,5.215391,-3.331059,-0.009542,-0.004498,0.019592
71.561378,-31.694510,38.817921,-0.683019,-0.409931,0.022033,-0.604116,49.875000,13.000000,0.000087,5.100609,5.201043,6.434945,0.009587,0.011718,0.011718,565.155029,5.100609,5.201043,-3.359755,0.004306,0.011481,0.011070
71.562843,-31.694889,38.816345,-0.683016,-0.409924,0.022039,-0.604124,49.875000,13.000000,0.000527,5.107783,5.129304,6.449293,-0.007457,-0.002131,0.006392,565.156006,5.107783,5.129304,-3.345407,-0.012738,-0.002368,0.005744
71.562843,-31.695118,38.815445,-0.683018,-0.409919,0.022045,-0.604124,49.875000,13.000000,0.000238,5.007349,5.236912,6.420598,-0.001065,-0.005326,0.005326,565.156982,5.057566,5.136478,-3.366928,-0.006346,-0.005564,0.004679
71.562340,-31.693953,38.816105,-0.683023,-0.409918,0.022036,-0.604120,49.875000,13.000000,0.000440,5.043218,5.172348,6.427772,0.013848,0.005326,-0.002131,565.158020,5.043218,5.172348,-3.366928,0.008567,0.005089,-0.002778
71.561630,-31.692837,38.817028,-0.683027,-0.409919,0.022026,-0.604115,49.875000,33.000000,0.000072,5.114956,5.172348,6.456467,0.001065,0.004261,-0.002131,565.158997,5.114956,5.172348,-3.338233,-0.004216,0.004024,-0.002778
