I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
54.618206,-48.028656,81.301163,-0.494153,-0.670393,0.001343,-0.553521,50.000000,13.000000,0.000922,7.202548,6.477988,1.018687,0.017044,0.010653,0.002131,813.161987,7.202548,6.477988,-8.776012,-0.003150,0.007220,-0.004909
54.619766,-48.028233,81.300629,-0.494150,-0.670390,0.001333,-0.553526,50.000000,33.000000,0.000090,7.224069,6.427772,1.004339,0.019175,0.008522,0.011718,813.163025,7.224069,6.427772,-8.790360,0.019220,0.013611,0.006809
54.620499,-48.028214,81.300484,-0.494147,-0.670390,0.001330,-0.553529,50.000000,13.000000,0.001174,7.166678,6.449293,1.025861,0.004261,-0.001065,-0.001065,813.164001,7.166678,6.449293,-8.768839,0.006437,-0.001302,0.006809
54.621460,-48.028114,81.299202,-0.494151,-0.670384,0.001330,-0.553533,50.000000,13.000000,0.002351,7.259938,6.449293,1.097599,0.006392,0.009587,-0.009587,813.164978,7.259938,6.449293,-8.697101,0.002176,-0.000237,-0.009170
54.621986,-48.027355,81.298706,-0.494155,-0.670381,0.001324,-0.553532,50.000000,12.000000,0.000362,7.267112,6.521031,1.018687,0.004261,-0.001065,-0.005326,813.166016,7.188200,6.413424,-8.776012,-0.001020,-0.001302,-0.010235
54.622280,-48.027119,81.298241,-0.494157,-0.670379,0.001323,-0.553533,50.000000,13.000000,0.000529,7.209721,6.370380,1.018687,0.014914,0.010653,-0.001065,813.166992,7.209721,6.370380,-8.776012,0.002176,-0.003433,0.002548
54.621925,-48.026997,81.299507,-0.494152,-0.670384,0.001318,-0.553531,50.000000,33.000000,0.001059,7.267112,6.427772,0.918253,0.008522,-0.010653,-0.021305,813.167969,7.267112,6.427772,-8.876447,0.012829,-0.000237,-0.011300
54.621517,-48.026295,81.299812,-0.494156,-0.670385,0.001315,-0.553527,50.000000,13.000000,0.000573,7.231243,6.391902,1.025861,0.011718,0.006392,-0.010653,813.169006,7.231243,6.391902,-8.768839,0.004306,-0.002368,-0.011300
54.622341,-48.026031,81.299789,-0.494153,-0.670385,0.001308,-0.553530,50.000000,13.000000,0.000082,7.267112,6.463641,0.968470,0.006392,0.000000,0.006392,813.170044,7.267112,6.463641,-8.826230,0.010698,0.018938,0.002548
54.622295,-48.026489,81.299538,-0.494153,-0.670384,0.001313,-0.553531,50.000000,12.000000,0.000132,7.202548,6.449293,1.004339,-0.002131,-0.023436,0.012783,813.171021,7.209721,6.427772,-8.790360,-0.008477,-0.007694,0.013201
54.620934,-48.026730,81.299995,-0.494155,-0.670386,0.001320,-0.553526,50.000000,13.000000,0.000008,7.245591,6.449293,0.982818,-0.005326,-0.001065,0.006392,813.172058,7.245591,6.449293,-8.811882,-0.010607,-0.013020,0.001483
