accel_x,accel_y,accel_z
0.588256,9.770786,-0.078912
0.50217,9.856873,-0.114782
0.480648,9.806656,-0.150651
0.516517,9.699048,-0.107608
0.444779,9.756439,-0.100434
0.545213,9.770786,-0.086086
0.487822,9.871221,-0.057391
0.430431,9.799482,-0.071739
0.494996,9.777961,0.028695
0.487822,9.770786,-0.028695
0.55956,9.770786,-0.064565
0.516517,9.763613,-0.028695
0.401736,9.734918,-0.121955
0.573908,9.785134,-0.064565
0.602604,9.727743,-0.078912
0.530865,9.713396,-0.057391
0.624125,9.777961,-0.057391
0.530865,9.734918,-0.064565
0.480648,9.742091,-0.021522
0.473474,9.792308,-0.086086
0.538039,9.756439,-0.121955
0.494996,9.699048,-0.114782
0.487822,9.670353,-0.043043
0.459127,9.749265,-0.014348
0.545213,9.864047,0.007174
0.487822,9.749265,-0.09326
0.451953,9.770786,-0.043043
0.473474,9.691875,-0.028695
0.459127,9.742091,-0.014348
0.523691,9.713396,0.007174
0.487822,9.648831,-0.043043
0.50217,9.756439,-0.043043
0.487822,9.777961,-0.021522
0.451953,9.770786,-0.086086
0.494996,9.770786,-0.028695
0.516517,9.785134,-0.064565
0.545213,9.734918,-0.064565
0.530865,9.734918,0.021522
0.480648,9.72057,-0.050217
0.516517,9.749265,-0.028695
0.59543,9.770786,-0.114782
0.552387,9.756439,-0.078912
0.494996,9.842525,-0.136303
0.516517,9.749265,-0.021522
0.416083,9.742091,-0.028695
0.394562,9.763613,-0.136303
0.451953,9.72057,-0.028695
0.459127,9.727743,-0.057391
0.487822,9.749265,-0.09326
0.552387,9.849699,-0.050217
0.545213,9.749265,-0.014348
0.509344,9.742091,-0.09326
0.509344,9.742091,-0.043043
0.494996,9.821004,0.028695
0.473474,9.792308,0.014348
0.423257,9.777961,-0.064565
0.50217,9.777961,-0.064565
0.509344,9.813829,-0.057391
0.487822,9.842525,-0.028695
0.480648,9.72057,-0.028695
0.487822,9.734918,-0.09326
0.516517,9.699048,-0.121955
0.40891,9.763613,-0.129129
0.494996,9.706222,-0.129129
0.473474,9.770786,-0.057391
0.50217,9.849699,-0.057391
0.480648,9.835351,-0.09326
0.516517,9.770786,-0.086086
0.451953,9.785134,0.035869
0.50217,9.742091,0.014348
0.516517,9.727743,-0.078912
0.494996,9.749265,-0.150651
0.473474,9.706222,-0.121955
0.437605,9.821004,-0.050217
0.473474,9.749265,0.035869
0.444779,9.792308,-0.014348
0.494996,9.770786,-0.064565
0.516517,9.677526,-0.064565
0.473474,9.72057,-0.050217
0.480648,9.770786,-0.064565
0.444779,9.706222,-0.064565
0.523691,9.756439,-0.078912
0.480648,9.835351,-0.043043
0.480648,9.792308,-0.064565
0.459127,9.742091,-0.100434
0.552387,9.770786,-0.071739
0.55956,9.770786,-0.014348
0.459127,9.770786,-0.078912
0.494996,9.828177,-0.164999
0.451953,9.770786,-0.107608
0.523691,9.785134,-0.035869
0.538039,9.756439,-0.057391
0.4663,9.706222,-0.086086
0.459127,9.770786,-0.086086
0.516517,9.849699,0.014348
0.4663,9.770786,-0.057391
0.509344,9.763613,-0.028695
0.516517,9.756439,0.028695
0.509344,9.706222,0.043043
0.487822,9.842525,-0.050217
0.437605,9.864047,-0.078912
0.473474,9.749265,-0.086086
0.401736,9.756439,-0.043043
0.451953,9.727743,-0.050217
0.516517,9.785134,-0.078912
0.487822,9.785134,-0.086086
0.523691,9.799482,-0.09326
0.523691,9.763613,-0.043043
0.55956,9.785134,-0.071739
0.516517,9.842525,-0.021522
0.444779,9.756439,-0.078912
0.487822,9.713396,0.043043
0.523691,9.6847,-0.014348
0.480648,9.742091,-0.100434
0.473474,9.756439,-0.078912
0.516517,9.763613,-0.028695
0.509344,9.799482,-0.09326
0.487822,9.756439,-0.09326
0.523691,9.849699,0.021522
0.545213,9.813829,-0.086086
0.523691,9.742091,-0.043043
0.530865,9.821004,-0.050217
0.473474,9.799482,-0.057391
0.473474,9.828177,0
0.523691,9.785134,-0.021522
0.573908,9.785134,-0.007174
0.509344,9.699048,-0.057391
0.473474,9.799482,0.043043
0.545213,9.706222,-0.064565
0.545213,9.821004,-0.014348
0.516517,9.670353,-0.064565
0.444779,9.777961,-0.057391
0.55956,9.799482,-0.043043
0.487822,9.799482,-0.086086
0.444779,9.878394,-0.050217
0.4663,9.792308,-0.107608
0.538039,9.821004,-0.078912
0.55956,9.777961,-0.064565
0.55956,9.72057,-0.050217
0.523691,9.756439,-0.086086
0.473474,9.806656,-0.035869
0.509344,9.763613,0
0.523691,9.763613,0.064565
0.545213,9.749265,0.021522
0.538039,9.777961,-0.057391
0.545213,9.799482,-0.007174
0.473474,9.770786,-0.100434
0.566734,9.792308,-0.09326
0.516517,9.792308,-0.057391
0.473474,9.770786,-0.014348
0.573908,9.777961,-0.028695
0.516517,9.72057,-0.050217
0.40891,9.777961,-0.086086
0.494996,9.777961,-0.078912
0.459127,9.749265,-0.157825
0.487822,9.742091,-0.086086
0.523691,9.792308,-0.028695
0.509344,9.864047,-0.028695
0.50217,9.785134,-0.035869
0.480648,9.734918,-0.035869
0.444779,9.813829,-0.007174
0.423257,9.763613,-0.050217
0.480648,9.691875,-0.09326
0.55956,9.799482,0.007174
0.473474,9.699048,-0.057391
0.509344,9.734918,-0.050217
0.459127,9.849699,-0.064565
0.516517,9.770786,-0.064565
0.473474,9.763613,-0.007174
0.387388,9.713396,-0.078912
0.487822,9.763613,-0.164999
0.444779,9.706222,-0.057391
0.509344,9.742091,-0.021522
0.50217,9.734918,-0.09326
0.509344,9.6847,-0.028695
0.487822,9.849699,-0.071739
0.4663,9.821004,-0.071739
0.459127,9.792308,-0.021522
0.552387,9.670353,0.007174
0.538039,9.763613,-0.078912
0.552387,9.785134,-0.078912
0.573908,9.799482,-0.078912
0.473474,9.792308,0.014348
0.516517,9.856873,0.014348
0.509344,9.727743,-0.114782
0.473474,9.828177,-0.057391
0.437605,9.821004,-0.078912
0.473474,9.792308,-0.086086
0.487822,9.849699,0.007174
0.573908,9.763613,0.028695
0.588256,9.756439,-0.064565
0.516517,9.763613,-0.035869
0.516517,9.842525,-0.064565
0.516517,9.770786,-0.078912
0.588256,9.806656,-0.064565
0.480648,9.670353,-0.028695
0.487822,9.749265,-0.014348
0.487822,9.763613,-0.086086
0.473474,9.785134,-0.172172
0.473474,9.777961,0.064565
0.523691,9.813829,0
0.473474,9.792308,-0.014348
0.516517,9.770786,-0.057391
0.509344,9.763613,-0.021522
0.480648,9.777961,-0.028695
0.494996,9.763613,-0.021522
0.523691,9.828177,0
0.523691,9.785134,0.007174
0.50217,9.799482,-0.057391
0.487822,9.785134,-0.014348
0.473474,9.756439,0.028695
0.423257,9.763613,-0.035869
0.50217,9.777961,-0.121955
0.516517,9.742091,-0.172172
0.55956,9.792308,-0.09326
0.530865,9.777961,-0.164999
0.545213,9.770786,-0.086086
0.509344,9.770786,-0.136303
0.552387,9.806656,-0.09326
0.530865,9.792308,-0.129129
0.487822,9.806656,-0.071739
0.516517,9.821004,-0.09326
0.516517,9.763613,-0.035869
0.566734,9.806656,-0.071739
0.50217,9.763613,-0.035869
0.437605,9.835351,-0.057391
0.4663,9.792308,-0.071739
0.487822,9.727743,-0.064565
0.530865,9.749265,-0.057391
0.509344,9.770786,-0.078912
0.473474,9.799482,-0.129129
0.487822,9.756439,-0.086086
0.494996,9.813829,-0.078912
0.545213,9.806656,-0.050217
0.566734,9.864047,-0.071739
0.494996,9.770786,-0.09326
0.473474,9.763613,-0.064565
0.545213,9.6847,-0.035869
0.4663,9.749265,-0.035869
0.459127,9.799482,-0.035869
0.480648,9.835351,-0.064565
0.444779,9.856873,-0.021522
0.4663,9.756439,-0.050217
0.50217,9.734918,-0.064565
0.459127,9.792308,-0.100434
0.509344,9.742091,-0.064565
0.430431,9.785134,-0.114782
0.451953,9.770786,-0.078912
0.459127,9.849699,-0.014348
0.538039,9.842525,-0.086086
0.423257,9.749265,-0.007174
0.473474,9.713396,-0.014348
0.430431,9.72057,-0.057391
0.538039,9.727743,-0.100434
0.444779,9.756439,-0.09326
0.459127,9.734918,-0.078912
0.55956,9.799482,-0.107608
0.59543,9.806656,-0.035869
0.487822,9.727743,-0.007174
0.509344,9.813829,-0.050217
0.516517,9.734918,0
0.530865,9.663178,-0.100434
0.480648,9.670353,-0.035869
0.552387,9.785134,-0.057391
0.509344,9.756439,-0.114782
0.573908,9.763613,-0.071739
0.545213,9.749265,0.014348
0.494996,9.885569,-0.028695
0.444779,9.770786,-0.050217
0.4663,9.777961,-0.09326
0.516517,9.756439,-0.086086
0.59543,9.770786,-0.09326
0.59543,9.806656,-0.086086
0.509344,9.713396,-0.050217
0.516517,9.806656,0
0.4663,9.727743,0.014348
0.4663,9.734918,-0.100434
0.459127,9.785134,-0.157825
0.430431,9.742091,-0.150651
0.487822,9.72057,-0.078912
0.50217,9.749265,-0.043043
0.509344,9.928611,-0.09326
0.473474,9.856873,-0.007174
0.530865,9.785134,0
0.545213,9.821004,-0.078912
0.545213,9.792308,-0.035869
0.444779,9.828177,-0.107608
0.494996,9.699048,-0.043043
0.487822,9.770786,-0.078912
0.4663,9.856873,-0.014348
0.530865,9.806656,-0.09326
0.538039,9.770786,0.021522
0.494996,9.813829,-0.050217
0.581082,9.777961,-0.071739
0.516517,9.756439,-0.078912
0.55956,9.835351,-0.114782
0.55956,9.785134,-0.143477
0.55956,9.828177,-0.100434
0.530865,9.842525,-0.057391
0.573908,9.770786,0.007174
0.473474,9.72057,0
0.50217,9.777961,-0.014348
0.509344,9.785134,0.021522
0.509344,9.785134,-0.043043
0.480648,9.777961,-0.078912
0.459127,9.849699,-0.007174
0.487822,9.763613,-0.078912
0.480648,9.785134,-0.014348
0.516517,9.828177,-0.129129
0.459127,9.792308,0.021522
0.444779,9.828177,-0.007174
0.437605,9.821004,0.007174
0.509344,9.763613,-0.057391
0.523691,9.749265,-0.071739
0.523691,9.706222,-0.100434
0.4663,9.756439,-0.057391
0.588256,9.813829,-0.035869
0.480648,9.777961,-0.064565
0.552387,9.821004,0.035869
0.55956,9.749265,-0.021522
0.509344,9.792308,-0.129129
0.480648,9.864047,0
0.444779,9.821004,-0.064565
0.509344,9.806656,-0.050217
0.473474,9.799482,0.043043
0.494996,9.849699,-0.064565
0.451953,9.763613,-0.043043
0.494996,9.770786,-0.057391
0.459127,9.756439,-0.114782
0.459127,9.806656,-0.136303
0.530865,9.792308,-0.021522
0.473474,9.806656,0.014348
0.451953,9.813829,0.014348
0.487822,9.785134,-0.086086
0.516517,9.777961,-0.078912
0.459127,9.72057,-0.021522
0.459127,9.742091,-0.057391
0.509344,9.785134,-0.071739
0.494996,9.763613,-0.086086
0.487822,9.763613,-0.014348
0.538039,9.813829,0.007174
0.480648,9.734918,-0.071739
0.566734,9.713396,-0.064565
0.552387,9.72057,-0.129129
0.509344,9.734918,-0.064565
0.473474,9.734918,-0.078912
0.473474,9.72057,-0.064565
0.459127,9.763613,-0.050217
0.430431,9.770786,0.007174
0.509344,9.813829,-0.043043
0.509344,9.777961,-0.064565
0.444779,9.706222,0.057391
0.509344,9.763613,-0.071739
0.509344,9.706222,-0.078912
0.516517,9.749265,-0.086086
0.538039,9.727743,-0.050217
0.516517,9.821004,-0.064565
0.4663,9.828177,-0.100434
0.430431,9.799482,-0.035869
0.473474,9.770786,-0.028695
0.538039,9.770786,-0.043043
0.451953,9.691875,-0.035869
0.480648,9.813829,-0.007174
0.473474,9.835351,-0.028695
0.509344,9.792308,-0.064565
0.494996,9.742091,-0.078912
0.530865,9.777961,0.021522
0.530865,9.799482,-0.035869
0.55956,9.864047,-0.114782
0.552387,9.763613,-0.157825
0.4663,9.756439,-0.121955
0.451953,9.770786,-0.107608
0.55956,9.777961,-0.100434
0.480648,9.828177,-0.09326
0.552387,9.770786,-0.107608
0.50217,9.842525,0.043043
0.494996,9.792308,-0.064565
0.473474,9.813829,-0.086086
0.50217,9.899916,-0.064565
0.487822,9.849699,-0.057391
0.50217,9.763613,-0.014348
0.516517,9.792308,-0.050217
0.509344,9.777961,-0.043043
0.50217,9.813829,-0.050217
0.509344,9.734918,0.035869
0.566734,9.734918,-0.064565
0.473474,9.756439,-0.086086
0.451953,9.770786,-0.014348
0.494996,9.749265,0.014348
0.487822,9.770786,-0.050217
0.50217,9.742091,-0.050217
0.59543,9.806656,-0.021522
0.545213,9.763613,-0.028695
0.509344,9.835351,-0.064565
0.451953,9.835351,-0.100434
0.4663,9.734918,-0.071739
0.509344,9.756439,-0.09326
0.473474,9.763613,-0.021522
0.573908,9.763613,-0.09326
0.487822,9.842525,-0.064565
0.538039,9.792308,-0.078912
0.487822,9.813829,-0.071739
0.487822,9.806656,-0.086086
0.509344,9.785134,-0.121955
0.480648,9.756439,-0.107608
0.473474,9.763613,-0.050217
0.494996,9.785134,-0.071739
0.516517,9.799482,-0.057391
0.494996,9.835351,-0.086086
0.487822,9.749265,-0.086086
0.459127,9.785134,-0.028695
0.444779,9.813829,-0.078912
0.437605,9.756439,-0.100434
0.451953,9.742091,0
0.509344,9.813829,-0.086086
0.55956,9.799482,-0.035869
0.523691,9.756439,-0.007174
0.545213,9.749265,0
0.509344,9.756439,-0.064565
0.50217,9.742091,-0.078912
0.487822,9.756439,-0.028695
0.480648,9.792308,-0.086086
0.545213,9.813829,-0.107608
0.59543,9.813829,-0.057391
0.523691,9.770786,-0.035869
0.581082,9.763613,-0.09326
0.444779,9.763613,-0.071739
0.459127,9.641657,-0.078912
0.437605,9.713396,-0.064565
0.552387,9.763613,-0.150651
0.516517,9.749265,-0.057391
0.538039,9.763613,-0.129129
0.451953,9.763613,-0.028695
0.50217,9.706222,-0.035869
0.523691,9.792308,-0.057391
0.55956,9.813829,0.007174
0.523691,9.770786,-0.057391
0.50217,9.691875,-0.071739
0.523691,9.871221,0.050217
0.509344,9.72057,-0.100434
0.473474,9.763613,0
0.4663,9.892742,-0.043043
0.538039,9.770786,-0.064565
0.588256,9.799482,-0.050217
0.50217,9.756439,-0.150651
0.451953,9.749265,-0.078912
0.494996,9.770786,0
0.480648,9.799482,-0.100434
0.538039,9.749265,-0.021522
0.494996,9.763613,-0.028695
0.516517,9.785134,0.014348
0.516517,9.792308,-0.028695
0.444779,9.864047,-0.064565
0.4663,9.72057,-0.035869
0.487822,9.742091,-0.021522
0.523691,9.821004,-0.014348
0.545213,9.806656,-0.021522
0.523691,9.799482,-0.043043
0.516517,9.792308,-0.129129
0.552387,9.763613,-0.078912
0.40891,9.777961,-0.086086
0.50217,9.742091,0.014348
0.50217,9.727743,-0.136303
0.459127,9.742091,-0.107608
0.487822,9.706222,-0.071739
0.473474,9.756439,-0.050217
0.509344,9.899916,-0.007174
0.545213,9.756439,0
0.516517,9.777961,0.057391
0.473474,9.734918,-0.043043
0.494996,9.699048,-0.014348
0.523691,9.770786,-0.050217
0.480648,9.734918,-0.121955
0.473474,9.770786,-0.050217
0.487822,9.792308,0
0.473474,9.770786,-0.035869
0.50217,9.799482,-0.107608
0.50217,9.727743,-0.078912
0.545213,9.670353,-0.057391
0.516517,9.742091,0.035869
0.509344,9.72057,-0.078912
0.480648,9.763613,-0.121955
0.480648,9.785134,-0.064565
0.516517,9.734918,-0.136303
0.494996,9.749265,-0.114782
0.494996,9.749265,-0.064565
0.473474,9.770786,-0.078912
0.380214,9.727743,-0.057391
0.430431,9.799482,-0.100434
0.509344,9.864047,-0.014348
0.530865,9.878394,-0.043043
0.487822,9.856873,-0.078912
0.430431,9.806656,-0.078912
0.473474,9.72057,-0.064565
0.430431,9.699048,-0.107608
0.430431,9.699048,-0.150651
0.516517,9.792308,-0.007174
0.473474,9.792308,-0.014348
0.538039,9.785134,-0.028695
0.545213,9.792308,-0.09326
0.487822,9.885569,-0.043043
0.509344,9.72057,0.035869
0.487822,9.756439,-0.071739
0.516517,9.756439,-0.043043
0.473474,9.770786,-0.114782
0.50217,9.749265,-0.050217
0.516517,9.806656,-0.021522
0.523691,9.828177,-0.028695
0.451953,9.777961,-0.021522
0.4663,9.785134,-0.050217
0.40891,9.72057,-0.057391
0.494996,9.785134,-0.100434
0.59543,9.813829,-0.09326
0.538039,9.799482,-0.086086
0.4663,9.770786,-0.064565
0.473474,9.770786,-0.086086
0.487822,9.849699,-0.043043
0.473474,9.849699,-0.071739
0.480648,9.813829,-0.057391
0.444779,9.713396,-0.121955
0.516517,9.763613,-0.028695
0.494996,9.756439,-0.057391
0.487822,9.756439,-0.035869
0.437605,9.785134,-0.014348
0.487822,9.763613,0.007174
0.509344,9.734918,-0.014348
0.552387,9.763613,-0.107608
0.487822,9.763613,-0.035869
0.487822,9.749265,-0.050217
0.444779,9.72057,-0.114782
0.4663,9.727743,-0.078912
0.530865,9.770786,-0.050217
0.538039,9.727743,-0.043043
0.451953,9.756439,0.014348
0.530865,9.763613,-0.057391
0.588256,9.742091,0.021522
0.545213,9.756439,-0.035869
0.538039,9.763613,0.028695
0.509344,9.763613,0.014348
0.50217,9.777961,-0.064565
0.523691,9.799482,-0.050217
0.494996,9.734918,-0.150651
0.480648,9.706222,-0.071739
0.538039,9.806656,0
0.444779,9.742091,-0.021522
0.444779,9.734918,-0.064565
0.523691,9.691875,-0.107608
0.459127,9.756439,-0.021522
0.444779,9.813829,-0.121955
0.538039,9.849699,-0.129129
0.523691,9.799482,-0.100434
0.494996,9.777961,-0.035869
0.55956,9.792308,-0.014348
0.530865,9.749265,-0.057391
0.473474,9.821004,-0.09326
0.516517,9.864047,-0.107608
0.552387,9.856873,-0.107608
0.494996,9.813829,-0.014348
0.451953,9.785134,-0.086086
0.437605,9.770786,-0.035869
0.50217,9.749265,-0.035869
0.494996,9.806656,-0.035869
0.401736,9.727743,0
0.494996,9.806656,-0.064565
0.473474,9.792308,-0.014348
0.473474,9.828177,-0.064565
0.509344,9.756439,0.007174
0.581082,9.828177,-0.014348
0.40891,9.770786,-0.143477
0.487822,9.792308,-0.007174
0.430431,9.713396,-0.043043
0.50217,9.756439,-0.057391
0.588256,9.749265,-0.078912
0.538039,9.706222,-0.071739
0.4663,9.777961,0.007174
0.538039,9.777961,-0.043043
0.473474,9.756439,-0.043043
0.459127,9.770786,-0.09326
0.523691,9.713396,-0.064565
0.523691,9.770786,-0.035869
0.487822,9.792308,-0.035869
0.530865,9.770786,-0.078912
0.509344,9.770786,-0.057391
0.509344,9.792308,-0.071739
0.473474,9.727743,0
0.494996,9.727743,-0.078912
0.423257,9.792308,-0.035869
0.523691,9.763613,-0.064565
0.538039,9.742091,-0.007174
0.437605,9.763613,-0.107608
0.423257,9.770786,-0.043043
0.487822,9.828177,-0.086086
0.50217,9.849699,-0.09326
0.523691,9.813829,-0.057391
0.55956,9.785134,-0.057391
0.523691,9.727743,-0.086086
0.473474,9.727743,-0.121955
0.487822,9.706222,-0.143477
0.566734,9.756439,0.007174
0.530865,9.770786,0.014348
0.480648,9.713396,-0.028695
0.487822,9.756439,0.014348
0.50217,9.734918,-0.064565
0.494996,9.699048,-0.035869
0.40891,9.677526,-0.014348
0.4663,9.749265,-0.021522
0.430431,9.763613,-0.057391
0.552387,9.813829,-0.121955
0.50217,9.749265,-0.064565
0.50217,9.799482,0.007174
0.494996,9.770786,0
0.473474,9.777961,0
0.516517,9.792308,-0.086086
0.451953,9.763613,-0.086086
0.459127,9.763613,-0.107608
0.451953,9.828177,-0.114782
0.552387,9.799482,-0.014348
0.401736,9.813829,-0.071739
0.55956,9.677526,-0.064565
0.494996,9.734918,-0.107608
0.444779,9.756439,-0.050217
0.530865,9.770786,-0.043043
0.516517,9.849699,-0.050217
0.538039,9.864047,-0.100434
0.523691,9.828177,-0.043043
0.509344,9.763613,0
0.581082,9.770786,-0.021522
0.4663,9.785134,-0.078912
0.516517,9.792308,-0.064565
0.480648,9.799482,-0.064565
0.459127,9.849699,-0.035869
0.516517,9.756439,-0.007174
0.487822,9.763613,-0.021522
0.50217,9.777961,0
0.451953,9.706222,-0.050217
0.487822,9.706222,-0.057391
0.4663,9.72057,-0.078912
0.451953,9.713396,-0.114782
0.523691,9.756439,-0.021522
0.566734,9.763613,-0.064565
0.380214,9.72057,0
0.516517,9.742091,0
0.423257,9.713396,-0.043043
0.4663,9.72057,-0.043043
0.523691,9.706222,-0.057391
0.538039,9.785134,-0.028695
0.509344,9.799482,0.021522
0.494996,9.821004,-0.050217
0.509344,9.763613,-0.100434
0.545213,9.706222,-0.028695
0.530865,9.799482,-0.028695
0.494996,9.821004,0.021522
0.516517,9.828177,-0.043043
0.494996,9.821004,-0.078912
0.509344,9.734918,-0.064565
0.523691,9.713396,-0.043043
0.516517,9.799482,-0.078912
0.516517,9.799482,-0.143477
0.509344,9.785134,-0.028695
0.459127,9.763613,0.014348
0.487822,9.792308,-0.114782
0.566734,9.821004,-0.021522
0.50217,9.763613,-0.057391
0.516517,9.763613,-0.086086
0.487822,9.792308,-0.064565
0.451953,9.821004,-0.09326
0.473474,9.763613,-0.071739
0.516517,9.835351,0.007174
0.50217,9.777961,-0.064565
0.451953,9.835351,-0.035869
0.516517,9.742091,-0.064565
0.523691,9.6847,-0.114782
0.487822,9.763613,-0.143477
0.523691,9.770786,-0.09326
0.516517,9.770786,-0.078912
0.473474,9.785134,-0.086086
0.487822,9.763613,-0.035869
0.530865,9.742091,-0.078912
0.416083,9.706222,-0.064565
0.538039,9.763613,-0.114782
0.494996,9.734918,-0.021522
0.523691,9.835351,-0.043043
0.487822,9.777961,-0.057391
0.473474,9.749265,-0.050217
0.4663,9.856873,-0.035869
0.487822,9.799482,-0.050217
0.487822,9.763613,-0.071739
0.494996,9.770786,-0.057391
0.473474,9.727743,-0.078912
0.509344,9.921437,-0.078912
0.494996,9.835351,-0.014348
0.509344,9.806656,0.078912
0.451953,9.792308,-0.021522
0.516517,9.777961,-0.078912
0.516517,9.72057,-0.136303
0.545213,9.62731,-0.078912
0.509344,9.749265,-0.107608
0.430431,9.72057,-0.071739
0.509344,9.777961,-0.007174
0.50217,9.756439,-0.09326
0.459127,9.792308,-0.043043
0.509344,9.756439,-0.007174
0.552387,9.799482,-0.057391
0.4663,9.6847,-0.107608
0.50217,9.72057,-0.028695
0.552387,9.799482,-0.014348
0.451953,9.727743,-0.071739
0.509344,9.828177,-0.035869
0.509344,9.835351,-0.035869
0.530865,9.821004,-0.043043
0.509344,9.742091,-0.007174
0.487822,9.713396,-0.086086
0.530865,9.713396,-0.057391
0.530865,9.763613,-0.007174
0.530865,9.749265,-0.050217
0.494996,9.828177,-0.035869
0.459127,9.849699,-0.028695
0.451953,9.763613,-0.057391
0.487822,9.756439,-0.114782
0.451953,9.734918,-0.107608
0.509344,9.763613,-0.136303
0.516517,9.699048,-0.021522
0.530865,9.699048,-0.028695
0.530865,9.742091,-0.014348
0.451953,9.763613,-0.014348
0.4663,9.792308,-0.086086
0.480648,9.799482,-0.035869
0.509344,9.727743,-0.035869
0.451953,9.742091,-0.086086
0.566734,9.742091,-0.121955
0.552387,9.763613,-0.043043
0.509344,9.706222,-0.021522
0.459127,9.734918,-0.078912
0.566734,9.763613,-0.021522
0.444779,9.821004,0
0.473474,9.691875,-0.064565
0.494996,9.677526,-0.043043
0.473474,9.777961,-0.028695
0.494996,9.763613,-0.071739
0.50217,9.727743,-0.043043
0.609777,9.770786,0.057391
0.516517,9.799482,-0.064565
0.50217,9.828177,-0.043043
0.530865,9.821004,-0.014348
0.473474,9.763613,-0.071739
0.459127,9.799482,-0.028695
0.4663,9.763613,-0.035869
0.423257,9.785134,-0.09326
0.530865,9.742091,-0.064565
0.545213,9.727743,-0.057391
0.4663,9.734918,-0.057391
0.459127,9.813829,-0.043043
0.480648,9.792308,-0.086086
0.473474,9.813829,-0.057391
0.480648,9.864047,-0.043043
0.494996,9.799482,-0.136303
0.480648,9.828177,-0.035869
0.530865,9.756439,-0.043043
0.523691,9.777961,-0.014348
0.552387,9.821004,0.014348
0.444779,9.777961,-0.007174
0.40891,9.792308,0.021522
0.430431,9.727743,-0.014348
0.545213,9.742091,-0.129129
0.459127,9.770786,-0.078912
0.473474,9.871221,0
0.50217,9.806656,0.035869
0.473474,9.742091,0
0.509344,9.799482,-0.057391
0.50217,9.713396,-0.057391
0.509344,9.777961,-0.114782
0.523691,9.770786,-0.021522
0.50217,9.777961,-0.078912
0.494996,9.806656,0
0.545213,9.871221,-0.043043
0.50217,9.734918,-0.035869
0.480648,9.734918,-0.014348
0.444779,9.691875,-0.043043
0.444779,9.799482,-0.071739
0.480648,9.756439,-0.150651
0.494996,9.821004,-0.043043
0.538039,9.72057,-0.064565
0.509344,9.742091,-0.071739
0.530865,9.770786,0.007174
0.444779,9.828177,-0.014348
0.509344,9.806656,-0.028695
0.552387,9.699048,-0.057391
0.509344,9.699048,-0.050217
0.566734,9.763613,-0.107608
0.516517,9.691875,-0.09326
0.516517,9.828177,-0.050217
0.566734,9.835351,-0.071739
0.50217,9.792308,-0.043043
0.50217,9.792308,-0.078912
0.487822,9.727743,-0.035869
0.451953,9.806656,-0.107608
0.444779,9.763613,-0.043043
0.451953,9.864047,0
0.552387,9.821004,-0.064565
0.545213,9.821004,-0.050217
0.523691,9.842525,-0.035869
0.494996,9.871221,-0.007174
0.494996,9.785134,0.028695
0.588256,9.799482,-0.014348
0.516517,9.799482,-0.078912
0.631299,9.792308,-0.007174
0.530865,9.770786,-0.064565
0.50217,9.734918,-0.014348
0.602604,9.742091,-0.014348
0.55956,9.849699,-0.050217
0.509344,9.770786,0
0.401736,9.792308,-0.028695
0.430431,9.770786,-0.071739
0.487822,9.677526,-0.071739
0.430431,9.72057,-0.050217
0.50217,9.799482,-0.064565
0.523691,9.821004,-0.050217
0.480648,9.6847,-0.071739
0.538039,9.813829,-0.071739
0.516517,9.734918,-0.100434
0.487822,9.749265,-0.107608
0.50217,9.691875,-0.121955
0.487822,9.813829,0.028695
0.459127,9.763613,-0.09326
0.451953,9.770786,-0.064565
0.451953,9.770786,-0.107608
0.444779,9.799482,-0.021522
0.566734,9.734918,-0.064565
0.444779,9.763613,-0.086086
0.494996,9.691875,-0.121955
0.494996,9.72057,-0.035869
0.487822,9.799482,-0.064565
0.473474,9.821004,-0.050217
0.487822,9.763613,-0.064565
0.451953,9.799482,-0.057391
0.451953,9.770786,-0.09326
0.516517,9.799482,-0.179346
0.509344,9.713396,-0.043043
0.394562,9.849699,-0.107608
0.459127,9.713396,-0.078912
0.50217,9.763613,-0.086086
0.538039,9.828177,-0.028695
0.545213,9.849699,-0.071739
0.530865,9.756439,-0.007174
0.494996,9.706222,-0.028695
0.451953,9.785134,-0.028695
0.487822,9.792308,0.028695
0.509344,9.763613,-0.057391
0.538039,9.821004,-0.057391
0.473474,9.770786,-0.057391
0.451953,9.878394,-0.086086
0.487822,9.756439,-0.107608
0.50217,9.799482,0
0.545213,9.756439,-0.014348
0.473474,9.734918,-0.078912
0.581082,9.770786,-0.050217
0.509344,9.770786,-0.035869
0.509344,9.849699,0.014348
0.516517,9.856873,0.050217
0.50217,9.799482,-0.064565
0.480648,9.770786,-0.035869
0.480648,9.770786,-0.114782
0.59543,9.785134,-0.028695
0.588256,9.727743,-0.043043
0.530865,9.749265,-0.014348
0.523691,9.749265,0.028695
0.530865,9.785134,-0.035869
0.444779,9.835351,-0.107608
0.416083,9.756439,-0.028695
0.459127,9.777961,-0.114782
0.459127,9.763613,-0.129129
0.480648,9.734918,-0.09326
0.530865,9.749265,-0.014348
0.50217,9.806656,-0.014348
0.50217,9.828177,0.035869
0.480648,9.770786,0.007174
0.50217,9.749265,-0.057391
0.538039,9.756439,-0.071739
0.530865,9.742091,-0.078912
0.523691,9.770786,0.050217
0.459127,9.749265,-0.057391
0.487822,9.777961,0.007174
0.487822,9.806656,0
0.516517,9.849699,-0.057391
0.4663,9.864047,-0.064565
0.451953,9.777961,-0.043043
0.430431,9.749265,-0.014348
